also_appears_in,asin,batch_number,category,disponibilidad_mx,disponibilidad_usa,error_verificacion_mx,error_verificacion_usa,extracted_at,fecha_verificacion_mx,fecha_verificacion_usa,precio_actual_mx,precio_actual_usd,price,title,url_mx,url_usa,vendedor_actual_mx,vendedor_actual_usa
,B0DDC1YMPT,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.091Z,2025-11-01T16:53:59.364Z,2025-11-02T16:29:48.083Z,655.74,,$674.91,"Limpiador de drenaje Yugou, limpiador de drenaje de fregadero, limpiador de drenaje de espuma, limpiador de fregadero y desodorante, removedor de zuecos de drenaje para desagües de cocina, fregaderos,",https://www.amazon.com.mx/dp/B0DDC1YMPT,https://www.amazon.com/dp/B0DDC1YMPT,BELGUCAN Global,
,B0CTR49RS1,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.091Z,2025-11-01T16:54:08.921Z,2025-11-02T16:29:56.775Z,2793.68,,"$2,794.49","KitchenAid Go - Batidora de mano inalámbrica - Batería incluida, KHBRV71, negro mate",https://www.amazon.com.mx/dp/B0CTR49RS1,https://www.amazon.com/dp/B0CTR49RS1,AUTO MATE,
,B0868VF2JM,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.091Z,2025-11-01T16:54:17.006Z,2025-11-02T16:30:05.097Z,1525.96,,"$1,532.61","NEWGATE® M - Reloj de computadora con diseño redondo moderno, color rojo, números fáciles de leer, estilo contemporáneo para computadora, mesa, estante o mesita de noche",https://www.amazon.com.mx/dp/B0868VF2JM,https://www.amazon.com/dp/B0868VF2JM,Lumexa Online MX,
,B0DRTKBQF2,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.092Z,2025-11-01T16:54:25.757Z,2025-11-02T16:30:12.642Z,798.94,,$789.37,"The Beef Tallow Company Sebo de Res 100% Puro, Alimentado Con Pasto En Lotes Pequeños | Seco, Sin Desodorizar para Un Rico Sabor A Res | Frasco de Vidrio Con Sello Retráctil de Seguridad | de Origen",https://www.amazon.com.mx/dp/B0DRTKBQF2,https://www.amazon.com/dp/B0DRTKBQF2,KRONOS STORE,
,B0DK1M33PZ,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.092Z,2025-11-01T16:54:33.741Z,2025-11-02T16:30:20.195Z,750,,$661.00,"Libro de recetas en blanco para escribir en tus propias recetas, libro de recetas con cubierta de piel de 7 x 10 pulgadas, cuaderno de recetas grande con capacidad para más de 130 recetas, café",https://www.amazon.com.mx/dp/B0DK1M33PZ,https://www.amazon.com/dp/B0DK1M33PZ,doa store,
,B0C58YZ55B,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.092Z,2025-11-01T16:54:40.738Z,2025-11-02T16:30:28.048Z,399,,$464.95,"MEKER Aceite de visón para botas de piel, acondicionador de piel y limpiador de 3.5 onzas, totalmente natural, impermeable, suavizan y restauran los zapatos, Blanco, 100g",https://www.amazon.com.mx/dp/B0C58YZ55B,https://www.amazon.com/dp/B0C58YZ55B,Kelev 24,
,B0868W2XHZ,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.092Z,2025-11-01T16:54:48.606Z,2025-11-02T16:30:36.212Z,1497,,"$1,489.20","NEWGATE® M - Reloj de computadora con diseño redondo moderno, color amarillo, números fáciles de leer, estilo contemporáneo para computadora, mesa, estante o mesita de noche",https://www.amazon.com.mx/dp/B0868W2XHZ,https://www.amazon.com/dp/B0868W2XHZ,SIDE SHOP,
,B0DS1P4686,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.092Z,2025-11-01T16:54:57.708Z,2025-11-02T16:30:43.736Z,2215.75,,"$2,202.96","AOSKY - Persianas enrollables para exteriores, persianas enrollables, para porche, pérgola, balcón, patio, ventanas, 96 pulgadas de ancho x 72 pulgadas de alto, color gris",https://www.amazon.com.mx/dp/B0DS1P4686,https://www.amazon.com/dp/B0DS1P4686,M&H Customer Friendly Store,
,B0DHJ8WT68,4,Hogar y Cocina,disponible,disponible,,,2025-10-31T20:23:58.092Z,2025-11-01T16:55:06.357Z,2025-11-02T16:30:52.586Z,1336,29.99,"$1,201.68","Libros decorativos para decoración del hogar | Juego de 3 libros falsos y falsos para decoración de mesa de centro y estantes, libro decorativo con páginas en blanco reales | Juego de libros estéticos",https://www.amazon.com.mx/dp/B0DHJ8WT68,https://www.amazon.com/dp/B0DHJ8WT68,XIJIANG,DECOVOLUMES
,B0D95SQBDW,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.092Z,2025-11-01T16:55:14.517Z,2025-11-02T16:30:59.658Z,467.55,,$464.95,"Super pegamento para reparación de zapatos, 30 g x 2 pegamento para zapatos resistente, pegamento para zapatos para reparación de suela de zapatos, reparación de zapatos de botas, tenis, zapatos",https://www.amazon.com.mx/dp/B0D95SQBDW,https://www.amazon.com/dp/B0D95SQBDW,Corner Stone LLC,
,B0DZX3LFH7,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:23:58.092Z,2025-11-01T16:55:22.446Z,2025-11-02T16:31:08.068Z,3970.71,,"$3,830.60","Mesa de centro moderna de vidrio de mediados de siglo, pequeña mesa de centro para sala de estar, mesas de café elegantes y funcionales, adecuada para recámara, sala de estar, recepción, oficinas",https://www.amazon.com.mx/dp/B0DZX3LFH7,https://www.amazon.com/dp/B0DZX3LFH7,GREENJIN,
,B099WLQLFC,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.095Z,2025-11-01T16:55:32.151Z,2025-11-02T16:31:15.599Z,1505.92,,"$1,489.20","NEWGATE® M - Reloj de computadora con diseño redondo moderno, naranja calabaza, números fáciles de leer, estilo contemporáneo para computadora, mesa, estante o mesita de noche",https://www.amazon.com.mx/dp/B099WLQLFC,https://www.amazon.com/dp/B099WLQLFC,QIANTANG,
,B0D2W3HYRD,4,Hogar y Cocina,disponible,disponible,,,2025-10-31T20:24:10.095Z,2025-11-01T16:55:40.440Z,2025-11-02T16:31:23.876Z,2487.52,89.99,"$2,830.57","Acrylicolor Mesa Auxiliar de Acrílico Transparente con Estante, 40 x 50 x 30 cm (Green)",https://www.amazon.com.mx/dp/B0D2W3HYRD,https://www.amazon.com/dp/B0D2W3HYRD,Meka Storee,Acrylicolor
,B0DGV5JSDF,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.095Z,2025-11-01T16:55:48.565Z,2025-11-02T16:31:32.665Z,2490,,"$2,401.04","YEECOK Sticky Easel Pad 25 in x 30 in, 30 Sheets/Pad, 4 Pads/Pack, Sticky Flip Chart Paper for Teachers, Super Sticking Power & Bleed-Resistant",https://www.amazon.com.mx/dp/B0DGV5JSDF,https://www.amazon.com/dp/B0DGV5JSDF,SEONGSAN,
,B0CQMXNVBN,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.096Z,2025-11-01T16:55:55.922Z,2025-11-02T16:31:40.882Z,443.27,,$440.96,"QUPIVA - Organizador de 4 piezas para la diadema, organizador de accesorios para el cabello para niñas, almacenamiento para diadema, corbatas para el cabello, calcomanía transparente con purpurina",https://www.amazon.com.mx/dp/B0CQMXNVBN,https://www.amazon.com/dp/B0CQMXNVBN,Corner Stone LLC,
,B0868SQP4T,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.096Z,2025-11-01T16:56:04.217Z,2025-11-02T16:31:48.655Z,1497,,"$1,489.20","NEWGATE® M - Reloj de computadora con diseño redondo moderno, color negro, números fáciles de leer, estilo contemporáneo para computadora, mesa, estante o mesita de noche",https://www.amazon.com.mx/dp/B0868SQP4T,https://www.amazon.com/dp/B0868SQP4T,SIDE SHOP,
,B0DQDC3XLV,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.096Z,2025-11-01T16:56:12.266Z,2025-11-02T16:31:55.974Z,926.8,,$918.47,"JCJMY - Marco de fotos A2 de 16,5 x 23,4 pulgadas, color negro con alfombrilla A3 de 11,7 x 16,5 pulgadas, con alfombrilla o 16,5 x 23,4 pulgadas, marco grande para colgar en la pared con plexiglás,",https://www.amazon.com.mx/dp/B0DQDC3XLV,https://www.amazon.com/dp/B0DQDC3XLV,IY Network,
,B0D2QXC2SH,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.096Z,2025-11-01T16:56:22.861Z,2025-11-02T16:32:03.342Z,3846,,"$3,850.97","ABBLE Super Sticky Easel Pad, 25 in x 30 in, White, 30 Sheets/Pad, 8 Pad/Pack, Large Easel Paper for Teachers, Self Stick Easel Paper for White Board, Wall, Windows (Pink)",https://www.amazon.com.mx/dp/B0D2QXC2SH,https://www.amazon.com/dp/B0D2QXC2SH,XIJIANG,
,B07SRRQS5B,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.096Z,2025-11-01T16:56:30.210Z,2025-11-02T16:32:11.832Z,663.38,,$671.94,"napfun Almohada de cuello para viajes, almohada de cuello de viaje mejorada para avión 100% espuma viscoelástica pura para dormir en vuelo, reposacabezas y accesorios portátiles de avión, color gris claro",https://www.amazon.com.mx/dp/B07SRRQS5B,https://www.amazon.com/dp/B07SRRQS5B,Mel Trade,
,B0CZDSCPR8,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.096Z,2025-11-01T16:56:44.298Z,2025-11-02T16:32:24.588Z,539.17,,$560.90,Polvo solidificador de aceite de cocina residual,https://www.amazon.com.mx/dp/B0CZDSCPR8,https://www.amazon.com/dp/B0CZDSCPR8,CyK Deals,
,B0CX58GH5B,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.096Z,2025-11-01T16:56:53.668Z,2025-11-02T16:32:32.842Z,555,,$518.63,"Libros para colorear para adultos, libro de colorear para mujeres, en espiral, diseño de una cara, regalos de arte y manualidades para mujeres para relajarse, ansiedad y depresión, 30 coloridas",https://www.amazon.com.mx/dp/B0CX58GH5B,https://www.amazon.com/dp/B0CX58GH5B,ALITTA,
,B0FDQC7T1S,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.096Z,2025-11-01T16:57:02.299Z,2025-11-02T16:32:40.161Z,1075.32,,"$1,069.72","Calendario de Adviento de whisky 2025 para hombres, kit de infusor de bourbon de 24 días para amantes de cócteles y whisky, regalo perfecto de Navidad y día festivo para marido, papá, novio y él (sin",https://www.amazon.com.mx/dp/B0FDQC7T1S,https://www.amazon.com/dp/B0FDQC7T1S,SIDE SHOP,
,B0C76YTGBH,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.097Z,2025-11-01T16:57:11.414Z,2025-11-02T16:32:48.165Z,518.53,,$512.70,"MEKER Aceite de visón para botas de piel, acondicionador de piel y limpiador de 3.5 onzas, totalmente natural, impermeable, suavizan y restauran los zapatos",https://www.amazon.com.mx/dp/B0C76YTGBH,https://www.amazon.com/dp/B0C76YTGBH,Corner Stone LLC,
,B0F6JJYRFT,4,Hogar y Cocina,disponible,disponible,,,2025-10-31T20:24:10.097Z,2025-11-01T16:57:20.081Z,2025-11-02T16:32:55.069Z,471.33,7.99,$471.10,"Tapa de repuesto compatible con taza Stanley Camp de 24 onzas, tapas de taza a prueba de derrames con anillo de silicona sellante, sin BPA, apta para lavaplatos para la cubierta de taza de beber",https://www.amazon.com.mx/dp/B0F6JJYRFT,https://www.amazon.com/dp/B0F6JJYRFT,SIDE SHOP,Eiszhjk
,B0CX58566D,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.097Z,2025-11-01T16:57:29.456Z,2025-11-02T16:33:03.669Z,533,,$493.80,"ADEVIAN Coloring Books for Adult Coloring Book for Women Spiral Bound Page One Sided Design Gifts Arts and Crafts for Women to Relax, Anxiety and Depression 30 Colorful Coloring Pages of THE ENCHANTED COTTAGE",https://www.amazon.com.mx/dp/B0CX58566D,https://www.amazon.com/dp/B0CX58566D,Mel Trade,
,B08GDR2SZY,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.097Z,2025-11-01T16:57:37.748Z,2025-11-02T16:33:12.041Z,1088.8,,"$1,087.73","KitchenAid - Sartén antiadherente de inducción anodizada dura, 8.25 pulgadas, negro mate",https://www.amazon.com.mx/dp/B08GDR2SZY,https://www.amazon.com/dp/B08GDR2SZY,AUTO MATE,
,B0FH6R46Q2,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:10.097Z,2025-11-01T16:57:46.370Z,2025-11-02T16:33:19.734Z,619.87,,$618.90,"Paquete de 12 velas cónicas naranjas, velas sin goteo de 10 pulgadas, larga duración para Halloween, Acción de Gracias, decoración de otoño y cenas",https://www.amazon.com.mx/dp/B0FH6R46Q2,https://www.amazon.com/dp/B0FH6R46Q2,SIDE SHOP,
,B0DLW6J1W8,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:57:55.879Z,2025-11-02T16:33:26.758Z,1052.15,,"$1,040.02","Uzecpk Kits de encuadernación de libros, materiales de encuadernación de libros, suministros de encuadernación, kit de encuadernación, kit de fabricación de libros con punzón de carpeta de huesos de",https://www.amazon.com.mx/dp/B0DLW6J1W8,https://www.amazon.com/dp/B0DLW6J1W8,M&H Customer Friendly Store,
,B0CSD2CZSV,4,Hogar y Cocina,disponible,disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:58:04.204Z,2025-11-02T16:33:35.025Z,787.44,19.99,$752.37,"molekaus - Libro de recetas impermeable de tapa dura para escribir en tus recetas, cuaderno de recetas familiar simplificado para el chef en casa, diario de recetas con capacidad para 120 recetas",https://www.amazon.com.mx/dp/B0CSD2CZSV,https://www.amazon.com/dp/B0CSD2CZSV,Mel Trade,Molekaus
,B07PZ8KZ4G,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:58:11.692Z,2025-11-02T16:33:43.697Z,1255.39,,"$1,248.84","Fellow - Bote de vacío Atmos para almacenamiento de café y alimentos, negro mate, bomba de vacío integrada de 1,2 litros, sello hermético",https://www.amazon.com.mx/dp/B07PZ8KZ4G,https://www.amazon.com/dp/B07PZ8KZ4G,SIDE SHOP,
,B0CQYMPV66,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:58:20.399Z,2025-11-02T16:33:52.427Z,508.23,,$512.93,"Kit de limpieza de zapatos, limpiador de zapatos blanco de 6 oz que elimina la suciedad y las manchas, el polvo y la toalla, funciona en zapatos blancos, cuero, tejidos, botas, lona, gamuza",https://www.amazon.com.mx/dp/B0CQYMPV66,https://www.amazon.com/dp/B0CQYMPV66,SRKSB LLC,
,B0BPXYLMJD,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:58:29.321Z,2025-11-02T16:33:59.932Z,536.52,,$536.92,Frankincense Resins | Incienso Boswellia Sacra Frankincense | Incienso Chruch Inciense Goma de Olibanum Bulk |Luban 100 gramos (3.5 oz),https://www.amazon.com.mx/dp/B0BPXYLMJD,https://www.amazon.com/dp/B0BPXYLMJD,DUKKI LLC,
,B0CMTS9G94,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:58:38.420Z,2025-11-02T16:34:07.702Z,4323,,"$3,850.39","VISCOO - Almohadilla adhesiva para caballete, 25 x 30 pulgadas, papel grande para profesores, 10 almohadillas para orejas de papel autoadhesivo para tablero blanco, papel de anclaje calcomanía blanco,",https://www.amazon.com.mx/dp/B0CMTS9G94,https://www.amazon.com/dp/B0CMTS9G94,SEONGSAN,
,B0BGM5JJ8N,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:58:47.086Z,2025-11-02T16:34:15.084Z,631.77,,$620.77,Grangers Footwear Repel Plus Eco Recambio | 275 ml | Extender la vida útil de la prueba de calzado duradera,https://www.amazon.com.mx/dp/B0BGM5JJ8N,https://www.amazon.com/dp/B0BGM5JJ8N,GUTTIDIRECT,
,B00CJRIH7U,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:58:54.341Z,2025-11-02T16:34:23.498Z,487.49,,$507.67,Laundrin Fabric Mist 370ml - Classic Floral,https://www.amazon.com.mx/dp/B00CJRIH7U,https://www.amazon.com/dp/B00CJRIH7U,DUKKI LLC,
,B0CPPNXDH7,4,Hogar y Cocina,disponible,no disponible,,,2025-10-31T20:24:23.782Z,2025-11-01T16:59:02.848Z,2025-11-02T16:34:30.724Z,1865.63,,"$1,855.90","Maxcheck - Juego de 12 juegos de premios de juego de novia para los ganadores, juego de tablas redondas de queso, mini tabla de charcutería de madera con cuchillos y tenedores, tarjeta de",https://www.amazon.com.mx/dp/B0CPPNXDH7,https://www.amazon.com/dp/B0CPPNXDH7,SIDE SHOP,
,B0DKXG911Q,4,Hogar y Cocina,disponible,disponible,,,2025-10-31T20:24:23.783Z,2025-11-01T16:59:11.102Z,2025-11-02T16:34:38.004Z,406.27,5.29,$405.56,"Granicell 2032 - Batería compatible con Apple AirTag CR2032 de litio de 3 V para seguridad infantil, adecuada para llaveros, sensores inteligentes, básculas, velas y más (CR2032-15)",https://www.amazon.com.mx/dp/B0DKXG911Q,https://www.amazon.com/dp/B0DKXG911Q,Abundant Peace,Granicell
