also_appears_in,asin,batch_number,category,disponibilidad_mx,disponibilidad_usa,error_verificacion_mx,error_verificacion_usa,extracted_at,fecha_verificacion_mx,fecha_verificacion_usa,precio_actual_mx,precio_actual_usd,price,title,url_mx,url_usa,vendedor_actual_mx,vendedor_actual_usa
,B0BCFGG5YR,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:24.958Z,2025-11-01T15:21:50.744Z,2025-11-02T15:04:25.667Z,475.83,,$464.95,"FV- Base de maquillaje líquida resistente al agua con acabado mate, ligera, sin aceite y de aspecto natural para maquillaje combinado",https://www.amazon.com.mx/dp/B0BCFGG5YR,https://www.amazon.com/dp/B0BCFGG5YR,MARVEL INC.,
,B0D9Y6DL4N,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:24.958Z,2025-11-01T15:21:59.676Z,2025-11-02T15:04:32.747Z,993.09,,$967.82,"One size-Polvo fijador difuminador Ultimate Blurring Setting Powder, tamaño completo, rosa ultra, para tonos de piel claros a medios",https://www.amazon.com.mx/dp/B0D9Y6DL4N,https://www.amazon.com/dp/B0D9Y6DL4N,HNEN,
,B0CZS66BJN,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:24.958Z,2025-11-01T15:22:08.243Z,2025-11-02T15:04:40.020Z,502.91,,$512.93,"Suero aclarador de piel SMILEFACE Crema blanqueadora anal con ácido kójico, arbutina, vitamina C y vitamina E para el ano, las zonas íntimas, las partes privadas, los glúteos, la zona del bikini, el",https://www.amazon.com.mx/dp/B0CZS66BJN,https://www.amazon.com/dp/B0CZS66BJN,SRKSB LLC,
,B0DYP4D4JG,2,Belleza,disponible,disponible,,,2025-10-31T20:13:24.959Z,2025-11-01T15:22:16.791Z,2025-11-02T15:04:48.214Z,1022.96,24.98,"$1,017.63","Seuqhck - Paquete de 90 tarros pequeños transparentes de 5 ml con tapas negras, recipientes de cosméticos de vidrio vacíos con forros Lnner Botella redonda hermética a granel para muestras de",https://www.amazon.com.mx/dp/B0DYP4D4JG,https://www.amazon.com/dp/B0DYP4D4JG,SIDE SHOP,Seuqhck
,B0DMP854PB,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:24.959Z,2025-11-01T15:22:24.896Z,2025-11-02T15:04:56.318Z,828.66,,$824.34,Orien Suero De Poros De Colágeno Mugwort 101 Floz,https://www.amazon.com.mx/dp/B0DMP854PB,https://www.amazon.com/dp/B0DMP854PB,SIDE SHOP,
,B0CYLDB6XQ,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:24.959Z,2025-11-01T15:22:33.079Z,2025-11-02T15:05:04.361Z,868.7,,$910.01,"Odele Set de Champú y Acondicionador Suavizante Sin Sulfatos para La Humedad, Control Del Encrespamiento, Brillo y Tipos de Cabello Liso A Rizado, 13 Onzas Líquidas Cada Uno (Paquete de 2)",https://www.amazon.com.mx/dp/B0CYLDB6XQ,https://www.amazon.com/dp/B0CYLDB6XQ,GUTTIDIRECT,
,B07ZDKMZR2,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.858Z,2025-11-01T15:22:42.399Z,2025-11-02T15:05:11.228Z,472.32,,$471.87,Difeel Aceite para el cabello con biotina premium 7.1 oz.,https://www.amazon.com.mx/dp/B07ZDKMZR2,https://www.amazon.com/dp/B07ZDKMZR2,GUTTIDIRECT,
,B0DK8XBSYV,2,Belleza,disponible,disponible,,,2025-10-31T20:13:38.858Z,2025-11-01T15:22:51.655Z,2025-11-02T15:05:17.970Z,619.94,14.39,$618.25,"Paquete de 18 botellas de viaje para artículos de cambiador, frascos de viaje de silicona aprobados por la TSA para artículos de cambiador, a prueba de fugas, champú y acondicionador, artículos",https://www.amazon.com.mx/dp/B0DK8XBSYV,https://www.amazon.com/dp/B0DK8XBSYV,M&H Customer Friendly Store,Tocelffe
,B09S8K3PGS,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.859Z,2025-11-01T15:23:01.033Z,2025-11-02T15:05:26.813Z,499,,$512.01,"FOCALLURE - 2 piezas de base líquida, Skin Evolution + corrector, maquillaje de base de cobertura total, Duración",https://www.amazon.com.mx/dp/B09S8K3PGS,https://www.amazon.com/dp/B09S8K3PGS,Dema Tecno,
,B0073U5RPI,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.859Z,2025-11-01T15:23:09.439Z,2025-11-02T15:05:35.158Z,588.6,,$597.00,"Sheida- Polvo de kohl tradicional: elaborado artesanalmente con métodos tradicionales ancestrales, este polvo de kohl brinda una experiencia de maquillaje de ojos clásica y auténtica que evoca la eleg",https://www.amazon.com.mx/dp/B0073U5RPI,https://www.amazon.com/dp/B0073U5RPI,Rendomin,
,B08D6FY5Q6,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.859Z,2025-11-01T15:23:23.090Z,2025-11-02T15:05:48.444Z,668.25,,$655.49,Hair Thickness Maximizer Dht Blocker Para Mujeres Y Hombres - Vegano Espesante Hidratante Fortalecedor Serum Bloqueador Dht - Tratamiento Tópico De Aceite Del Cuero Cabelludo Para Cabello Seco Y,https://www.amazon.com.mx/dp/B08D6FY5Q6,https://www.amazon.com/dp/B08D6FY5Q6,GUTTIDIRECT,
,B07931HTHT,2,Belleza,disponible,disponible,,,2025-10-31T20:13:38.859Z,2025-11-01T15:23:32.869Z,2025-11-02T15:05:55.708Z,943.69,23.99,$942.99,"Humangear Botellas de silicona recargables de tamaño de viaje con tapa de bloqueo, morado, transparente, verde azulado, tamaño pequeño, paquete de 3",https://www.amazon.com.mx/dp/B07931HTHT,https://www.amazon.com/dp/B07931HTHT,SKY STYLE LLC,Ridgeline Insights
,B0CZ8XX6F2,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.859Z,2025-11-01T15:23:40.421Z,2025-11-02T15:06:03.716Z,1281,,"$1,257.30","AZEN- Juego de 50 cremas de manos a granel y bálsamo labial a granel, obsequios de despedida de soltera para invitados, obsequios de agradecimiento para C",https://www.amazon.com.mx/dp/B0CZ8XX6F2,https://www.amazon.com/dp/B0CZ8XX6F2,HNEN,
,B0CWQL653K,2,Belleza,disponible,disponible,,,2025-10-31T20:13:38.859Z,2025-11-01T15:23:49.949Z,2025-11-02T15:06:10.485Z,1628.9,49.99,"$1,620.40","Bunnycool - 24 piezas de suministros de fiesta de spa para niños, incluye 6 batas de fiesta de spa, 6 lavabos, 6 diademas de maquillaje, 6 toallas para baño de fiesta de pijamas (azul)",https://www.amazon.com.mx/dp/B0CWQL653K,https://www.amazon.com/dp/B0CWQL653K,SIDE SHOP,GuFuan
,B0D1PNJ6TY,2,Belleza,disponible,disponible,,,2025-10-31T20:13:38.859Z,2025-11-01T15:23:59.025Z,2025-11-02T15:06:17.339Z,1074.88,33.29,"$1,074.41","Sisily Extensiones De Cabello Con Clip En Cabello Humano Real, Extensiones De Clip De Cabello Humano Premium, Extensiones De Cabello Liso Suave Clip De Cabello Humano Real Ins 7Pcs Trama Doble（18"" #2）",https://www.amazon.com.mx/dp/B0D1PNJ6TY,https://www.amazon.com/dp/B0D1PNJ6TY,Abundant Peace,Sisily hair
,B0CFSVH4L7,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.859Z,2025-11-01T15:24:07.855Z,2025-11-02T15:06:24.441Z,844.43,,$842.84,Saltair- - Aceite corporal Santal Bloom - Hidratante corporal nutritivo,https://www.amazon.com.mx/dp/B0CFSVH4L7,https://www.amazon.com/dp/B0CFSVH4L7,GUTTIDIRECT,
,B0D2V83JT2,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.860Z,2025-11-01T15:24:17.959Z,2025-11-02T15:06:33.502Z,936.04,,$920.07,Original brazilian menelas henna for eyebrows (PRETO),https://www.amazon.com.mx/dp/B0D2V83JT2,https://www.amazon.com/dp/B0D2V83JT2,M&H Customer Friendly Store,
,B0CZRGLMNT,2,Belleza,disponible,disponible,,,2025-10-31T20:13:38.860Z,2025-11-01T15:24:27.627Z,2025-11-02T15:06:41.414Z,563.84,11.99,$560.90,"Threlaco - 20 viales vacíos estériles sellados de 1 ml con puerto de inyección autocurativo, botella de penicilina de vidrio con 20 etiquetas adhesivas (azul)",https://www.amazon.com.mx/dp/B0CZRGLMNT,https://www.amazon.com/dp/B0CZRGLMNT,SIDE SHOP,Jinyogoder
,B0DLW67H22,2,Belleza,disponible,disponible,,,2025-10-31T20:13:38.860Z,2025-11-01T15:24:36.270Z,2025-11-02T15:06:48.666Z,602.37,12.99,$584.67,"Kit de extensiones de pestañas marrones en racimos, kit de extensiones de pestañas naturales, racimos de pestañas tenues, extensiones de pestañas en racimos con rizo en C, kit de extensiones de",https://www.amazon.com.mx/dp/B0DLW67H22,https://www.amazon.com/dp/B0DLW67H22,KRONOS STORE,Lanflower US
,B07RTGLCXV,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.860Z,2025-11-01T15:24:44.688Z,2025-11-02T15:06:55.641Z,768.22,,$751.45,"Hair Thickness Maximizer Serum De Palmetto Sierra Para El Crecimiento Y Espesamiento Del Cabello - Con Aceites De Romero, Menta, Semillas De Calabaza. Tratamiento Vegano Hidratante Y Fortalecedor",https://www.amazon.com.mx/dp/B07RTGLCXV,https://www.amazon.com/dp/B07RTGLCXV,GUTTIDIRECT,
,B09X5BQ969,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:38.860Z,2025-11-01T15:24:53.724Z,2025-11-02T15:07:03.869Z,765.04,,$770.87,Honey OUD Unisex Perfume,https://www.amazon.com.mx/dp/B09X5BQ969,https://www.amazon.com/dp/B09X5BQ969,SRKSB LLC,
,B0D8Y5D739,2,Belleza,disponible,disponible,,,2025-10-31T20:13:38.860Z,2025-11-01T15:25:02.495Z,2025-11-02T15:07:12.145Z,371.15,3.99,$369.21,"Dispensador de botellas de repuesto de perfume, dispensador de cosméticos, herramienta de transferencia para viajes, botella de perfume recargable (10 paquetes)",https://www.amazon.com.mx/dp/B0D8Y5D739,https://www.amazon.com/dp/B0D8Y5D739,SIDE SHOP,WXS-CHALL
,B0D83RXK3Q,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:25:10.472Z,2025-11-02T15:07:19.113Z,475.07,,$464.95,"QJCWXIAOX Aceite De Semilla De Granada Orgánico, Aceite De Semilla De Granada Puro Y Natural Para El Cuerpo, La Cara Y La Piel, Aceite Esencial Prensado En Frío Para El Cuidado De La Piel Antienvejeci",https://www.amazon.com.mx/dp/B0D83RXK3Q,https://www.amazon.com/dp/B0D83RXK3Q,KRONOS STORE,
,B09Q79J4V5,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:25:18.545Z,2025-11-02T15:07:27.186Z,770.22,,$752.60,Nécessaire El Gel Desodorante - Tratamiento Desodorizante Clínico Con 5% Aha. Vitamina B5 + B3. Sin Bumps. Sin Decoloración. Probado Por Dermatólogos. 1.7Oz,https://www.amazon.com.mx/dp/B09Q79J4V5,https://www.amazon.com/dp/B09Q79J4V5,MARVEL INC.,
,B0DXWP12C8,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:25:26.849Z,2025-11-02T15:07:35.357Z,698.53,,$668.91,Kitsch Personal Fragancia 1.7 Fl Oz (Paquete De 1),https://www.amazon.com.mx/dp/B0DXWP12C8,https://www.amazon.com/dp/B0DXWP12C8,GUTTIDIRECT,
,B0C4CPVNCB,2,Belleza,disponible,disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:25:34.648Z,2025-11-02T15:07:42.437Z,831.34,19.79,$870.72,"Pumtus - Paquete de 60 botellas de plástico recargables con tapa abatible, desinfectante de manos de viaje transparente de 2 onzas con tapa abatible, contenedor portátil pequeño para champú, lociones, jabón líquido para el cuerpo, cremas",https://www.amazon.com.mx/dp/B0C4CPVNCB,https://www.amazon.com/dp/B0C4CPVNCB,SHERIFF EXPRESS,Pumtus
,B07G75GR5B,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:25:43.596Z,2025-11-02T15:07:50.079Z,768.3,,$751.91,"Moisturising Bruise Formula Cream, 70ml",https://www.amazon.com.mx/dp/B07G75GR5B,https://www.amazon.com/dp/B07G75GR5B,GUTTIDIRECT,
,B0BG7WG3PT,2,Belleza,disponible,disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:25:51.500Z,2025-11-02T15:07:58.146Z,531.38,9.99,$608.66,"Huachi - Diademas antideslizantes para mujer, para yoga, entrenamiento, ejercicio, accesorio ancho y elástico para el cabello",https://www.amazon.com.mx/dp/B0BG7WG3PT,https://www.amazon.com/dp/B0BG7WG3PT,SHERIFF EXPRESS,Huachi
,B0D9R53G7H,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:25:59.968Z,2025-11-02T15:08:06.145Z,681.9,,$678.34,FERIHA Polvo De Nila Índigo Marroquí 50G,https://www.amazon.com.mx/dp/B0D9R53G7H,https://www.amazon.com/dp/B0D9R53G7H,SIDE SHOP,
,B08SY4T8TM,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:26:08.528Z,2025-11-02T15:08:13.447Z,1389.23,,"$1,389.28",Kipling Agot,https://www.amazon.com.mx/dp/B08SY4T8TM,https://www.amazon.com/dp/B08SY4T8TM,GUTTIDIRECT,
,B0CHS5CXGC,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.683Z,2025-11-01T15:26:21.595Z,2025-11-02T15:08:26.026Z,514.24,,$512.93,"FV- Paquete de 2 bases de maquillaje líquidas hidratantes, resistentes al agua y ligeras, acabado natural con cobertura media",https://www.amazon.com.mx/dp/B0CHS5CXGC,https://www.amazon.com/dp/B0CHS5CXGC,SRKSB LLC,
,B0DFMXNNTZ,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.684Z,2025-11-01T15:26:30.798Z,2025-11-02T15:08:35.428Z,743.74,,$742.54,Tillbrook Limpiador Para Afeitadoras Eléctricas - Suministro Para 1 Año - Solución De Limpieza Para Afeitadoras De 32 Oz - Fácil Recarga Para Cartuchos Braun Clean And Renew - Fórmula Lista Para Usar,https://www.amazon.com.mx/dp/B0DFMXNNTZ,https://www.amazon.com/dp/B0DFMXNNTZ,M&H Customer Friendly Store,
,B0CXPRGHL4,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.684Z,2025-11-01T15:26:38.843Z,2025-11-02T15:08:43.745Z,1334.63,,"$1,329.04","AZEN- Juego de 60 cremas de manos y bálsamos labiales a granel, obsequios para invitados de despedida de soltera con bolsa de organza, gracias",https://www.amazon.com.mx/dp/B0CXPRGHL4,https://www.amazon.com/dp/B0CXPRGHL4,SRKSB LLC,
,B0DSGTHDCP,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.684Z,2025-11-01T15:26:47.067Z,2025-11-02T15:08:50.566Z,730.11,,$728.38,PETITE PLUIE Parches Coreanos Avanzados Para Las Arrugas De La Frente De Uso Nocturno De Hidrogel Premium Antiarrugas No Pegajosos De Excelente Adherencia Y Tamaño Extragrande Para Cuello Y,https://www.amazon.com.mx/dp/B0DSGTHDCP,https://www.amazon.com/dp/B0DSGTHDCP,SRKSB LLC,
,B0CH8L3LDV,2,Belleza,disponible,disponible,,,2025-10-31T20:13:52.684Z,2025-11-01T15:26:55.243Z,2025-11-02T15:08:58.455Z,526.41,10.44,$523.66,"VOCOSTE 2 Diademas de Satén Lisas Y Sencillas, Aro de Moda para Mujer, Accesorios Antideslizantes, Color Champán Y Morado, 1,6 Cm de Ancho",https://www.amazon.com.mx/dp/B0CH8L3LDV,https://www.amazon.com/dp/B0CH8L3LDV,SIDE SHOP,vocoste
,B0DVC9453L,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.684Z,2025-11-01T15:27:01.842Z,2025-11-02T15:09:05.463Z,1358.05,,"$1,350.97",BATCI HAIR ATELIER Corrector Líquido Batcı Hair Atelier Para Cabello Fino Y Calvas Retoque De Raíces De Lujo De Larga Duración Con Fibras Que Espesan El Color Cobertura Capilar Profesional D,https://www.amazon.com.mx/dp/B0DVC9453L,https://www.amazon.com/dp/B0DVC9453L,SIDE SHOP,
,B0CJSZSCKL,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.684Z,2025-11-01T15:27:11.022Z,2025-11-02T15:09:13.369Z,974.3,,$967.59,"KIYTARBOO- ""Set de regalo de 80 cremas para manos: loción para manos en tamaño de viaje, loción para manos pequeña a granel, juegos de lociones para mujeres",https://www.amazon.com.mx/dp/B0CJSZSCKL,https://www.amazon.com/dp/B0CJSZSCKL,MYSILKROAD LLC,
,B0CVTTVWM8,2,Belleza,disponible,no disponible,,,2025-10-31T20:13:52.684Z,2025-11-01T15:27:19.808Z,2025-11-02T15:09:21.096Z,484.62,,$488.94,"Mascarilla hidratante de colágeno para cabello seco y dañado, tratamiento acondicionador reparador profundo, mascarilla para suavizar el cabello para todo tipo de cabello, 8,45 oz",https://www.amazon.com.mx/dp/B0CVTTVWM8,https://www.amazon.com/dp/B0CVTTVWM8,M&H Customer Friendly Store,
,B0D1MK8PJN,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.559Z,2025-11-01T15:27:28.633Z,2025-11-02T15:09:28.055Z,491.5,,$488.94,"Diadema de cumpleaños con corona de cumpleaños, coronas para mujer, tiaras para mujer, coronas de plata, corona de cumpleaños, para mujer, corona de cristal, banda de cumpleaños y corona para fiesta",https://www.amazon.com.mx/dp/B0D1MK8PJN,https://www.amazon.com/dp/B0D1MK8PJN,SIDE SHOP,
,B07PQ3DDHF,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.559Z,2025-11-01T15:27:36.653Z,2025-11-02T15:09:35.707Z,1311.99,,"$1,279.23",Endoten Control Loción para Adulto Unisex 200 Ml,https://www.amazon.com.mx/dp/B07PQ3DDHF,https://www.amazon.com/dp/B07PQ3DDHF,M&H Customer Friendly Store,
,B0DXWT2KFY,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.559Z,2025-11-01T15:27:45.123Z,2025-11-02T15:09:44.410Z,810.62,,$767.68,Kitsch Personal Fragancia 1.7 Fl Oz (Paquete De 1),https://www.amazon.com.mx/dp/B0DXWT2KFY,https://www.amazon.com/dp/B0DXWT2KFY,GUTTIDIRECT,
,B0DDPHJ5V5,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.559Z,2025-11-01T15:27:53.542Z,2025-11-02T15:09:51.449Z,485.53,,$483.00,"MILEDU - Botella de spray continuo de niebla fina (10 onzas/300 ml) para humectante corporal y peinado, limpieza y cuidado de plantas de jardín, etc., 2 piezas (negro + blanco)",https://www.amazon.com.mx/dp/B0DDPHJ5V5,https://www.amazon.com/dp/B0DDPHJ5V5,SIDE SHOP,
,B0DYDZZRZ2,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.559Z,2025-11-01T15:28:01.813Z,2025-11-02T15:09:59.020Z,500.43,,$488.94,LIYI Cepillo De Bambú Con Cerdas De Acero Inoxidable Para El Crecimiento Del Cabello Masajea El Cuero Cabelludo Y Desenreda El Cabello Para Mujeres Hombres Y Niños Cepillo De Paleta De Mader,https://www.amazon.com.mx/dp/B0DYDZZRZ2,https://www.amazon.com/dp/B0DYDZZRZ2,KRONOS STORE,
,B0C1TF36TS,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.559Z,2025-11-01T15:28:10.890Z,2025-11-02T15:10:07.179Z,901,,$896.31,Saie Rubor Rocío - Rubor Líquido Ligero Con Un Acabado Crema Mezclable + Construible - Tinte de Mejilla Rocío Con Aplicador de Maquillaje de Varita de Pie Fulano - Rubor Terracota Cálido - Picante(.40,https://www.amazon.com.mx/dp/B0C1TF36TS,https://www.amazon.com/dp/B0C1TF36TS,SIDE SHOP,
,B0DXF61R6M,2,Belleza,disponible,disponible,,,2025-10-31T20:14:01.560Z,2025-11-01T15:28:20.601Z,2025-11-02T15:10:14.341Z,383.32,4.49,$374.01,"Quacc - 6 tubos vacíos de brillo de labios de 8 ml, transparentes suaves, mini recipientes para cosméticos recargables, tubo para apretar para bricolaje, bálsamo de labios y maquillaje, artículos de",https://www.amazon.com.mx/dp/B0DXF61R6M,https://www.amazon.com/dp/B0DXF61R6M,SIDE SHOP,Quacc-us
,B0C2JPGX4R,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.560Z,2025-11-01T15:28:28.877Z,2025-11-02T15:10:22.365Z,438.22,,$441.18,"Erbaid- Jabón en barra con piritionato de zinc para rostro y cuerpo, 4 oz | Jabón en barra medicinal con 2% de ZnP, limpiador terapéutico para la piel",https://www.amazon.com.mx/dp/B0C2JPGX4R,https://www.amazon.com/dp/B0C2JPGX4R,DUKKI LLC,
,B09P8SF46C,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.560Z,2025-11-01T15:28:36.652Z,2025-11-02T15:10:31.046Z,644.26,,$651.15,"Dew Well- - Toallitas desodorantes Refresh: un nuevo comienzo cuando estás en movimiento - Sin aluminio, parabenos ni sulfatos",https://www.amazon.com.mx/dp/B09P8SF46C,https://www.amazon.com/dp/B09P8SF46C,GUTTIDIRECT,
,B0D4LX75GN,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.560Z,2025-11-01T15:28:44.657Z,2025-11-02T15:10:39.009Z,509.61,,$512.93,"yoniagood- 3 barras de jabón de caqui para controlar el olor corporal, barra de jabón corporal desodorante natural para personas mayores",https://www.amazon.com.mx/dp/B0D4LX75GN,https://www.amazon.com/dp/B0D4LX75GN,M&H Customer Friendly Store,
,B0C7S51GF6,2,Belleza,disponible,disponible,,,2025-10-31T20:14:01.560Z,2025-11-01T15:28:53.387Z,2025-11-02T15:10:45.415Z,468.75,6.99,$469.45,"Botellas de viaje de silicona, paquete de 4 botellas de 60 ml, a prueba de fugas, recargables, portátiles, de tamaño de viaje, accesorios para artículos de cambiador, champú, acondicionador, loción, última intervensión de BPA y aprobado por TSA (rosa)",https://www.amazon.com.mx/dp/B0C7S51GF6,https://www.amazon.com/dp/B0C7S51GF6,SIDE SHOP,LIYUABU
,B0DJK5ZZL1,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.560Z,2025-11-01T15:29:02.467Z,2025-11-02T15:10:53.143Z,440.49,,$441.18,"iFEiER- iFEiER Polvo de vitamina C pura para rostro y piel 100 g (3,53 oz) de grado cosmético.",https://www.amazon.com.mx/dp/B0DJK5ZZL1,https://www.amazon.com/dp/B0DJK5ZZL1,SRKSB LLC,
,B0D3W7ZGWY,2,Belleza,disponible,no disponible,,,2025-10-31T20:14:01.560Z,2025-11-01T15:29:15.452Z,2025-11-02T15:11:06.410Z,818.86,,$818.16,"Kitsch Juego de Barras de Romero y Biotina para Adelgazar El Cabello - 2 Barras de Volumen y Acondicionador para El Crecimiento y Engrosamiento Del Cabello, Sin Parabenos",https://www.amazon.com.mx/dp/B0D3W7ZGWY,https://www.amazon.com/dp/B0D3W7ZGWY,Abundant Peace,
