also_appears_in,asin,batch_number,category,disponibilidad_mx,error_verificacion_mx,extracted_at,fecha_verificacion_mx,precio_actual_mx,price,title,url_mx,vendedor_actual_mx
,B0DW8DW6JN,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:23.735Z,2025-11-19T00:35:15.845Z,1861.71,"$2,053.96","ENDYSHOW Barra de luz de píxeles de escenario, 60 W, 90 LED, RGB 3 en 1, para DJ, luz de lavado de escenario, lado de barra con diseño de fijación de tornillo, DMX RDM activadas por sonido, luces",https://www.amazon.com.mx/dp/B0DW8DW6JN,Luna Local
,B0CJJMB8SH,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:23.735Z,2025-11-19T00:35:24.169Z,1689.42,"$2,204.74","MAHANCRIS - Soporte para guitarra, soporte acústico, guitarra eléctrica, bajo, soporte múltiple para guitarras, accesorios de amplificador de guitarra, para estudio de música en casa, negro GSHB6501",https://www.amazon.com.mx/dp/B0CJJMB8SH,ElBazarMexicano
,B09FPFGVC2,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:23.736Z,2025-11-19T00:35:33.052Z,7376.32,"$7,846.89",Voodans - Xilófono profesional de madera con mazo y soporte ajustable,https://www.amazon.com.mx/dp/B09FPFGVC2,HNEN
,B0C8KWBT3D,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:23.736Z,2025-11-19T00:35:42.064Z,2134.43,"$2,370.63","LingTing Kalimba - Piano de pulgar de madera de nogal macizo de 42 teclas cromático de mbira para niños, adultos, principiantes profesionales (LT-K42W, susurrador de luna)",https://www.amazon.com.mx/dp/B0C8KWBT3D,SETSHIPPING
,B0C45Y7YTJ,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:23.736Z,2025-11-19T00:35:50.249Z,3690.49,"$3,863.16","Coolmusic - Teclado AMP 30 W amplificador de monitor personal con amplificador de tambor eléctrico, con 3 años de garantía",https://www.amazon.com.mx/dp/B0C45Y7YTJ,Tierra Viva
,B098S9866N,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:23.736Z,2025-11-19T00:35:58.218Z,5867.24,"$6,223.48","IYV- ILP-400FR Guitarra eléctrica de cuerpo sólido, negro satinado",https://www.amazon.com.mx/dp/B098S9866N,HNEN
,B0CSMQSLJT,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.247Z,2025-11-19T00:36:07.798Z,3765.85,"$3,818.70","PHOENIX - Juego de violín 4/4 de tamaño completo, de madera maciza para principiantes profesionales y adultos con arco octogonal de madera de hierro, lazo de palisandro, cuerdas y puente adicionales",https://www.amazon.com.mx/dp/B0CSMQSLJT,Novayu
,B0BZH6BD64,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.247Z,2025-11-19T00:36:15.301Z,884.09,$896.90,"Gugaguga AN3695 Juego de reparación de pines de puente de guitarra para problemas de placa de sonido de guitarra, mejora el volumen y el tono de la guitarra",https://www.amazon.com.mx/dp/B0BZH6BD64,Cosmos AP LLC
,B0DM9VDBF9,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.247Z,2025-11-19T00:36:22.247Z,1602.43,"$1,668.72",Aguilar amPlug3 Tone Hammer Bass - Amplificador de auriculares con tres efectos integrados y patrones de ritmo integrados,https://www.amazon.com.mx/dp/B0DM9VDBF9,AUTO MATE
,B0D7YV8FSG,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:36:29.607Z,2145.68,"$2,542.75","MAHANCRIS - Soporte para guitarra, soporte acústico, guitarra eléctrica, bajo, soporte múltiple para guitarras, accesorios de amplificador de guitarra, para estudio de música en casa, negro GSHB6701",https://www.amazon.com.mx/dp/B0D7YV8FSG,SHERIFF EXPRESS
,B0783HJNQF,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:48:06.969Z,4571.59,"$4,591.92",Gretsch G2655T Funda Negro,https://www.amazon.com.mx/dp/B0783HJNQF,TRADE OF MX
,B0DHRNGSZM,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:48:15.950Z,711.46,$874.87,Gunking - Soporte de Lujo para Auriculares de Computadora y Juegos,https://www.amazon.com.mx/dp/B0DHRNGSZM,Amazon Estados Unidos
,B0C7QXCL9J,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:48:23.895Z,1996.88,"$2,692.82","Guitar Stands Floor with 4 Guitar Holders, 3-Tier Guitar Stand Multiple Guitars, Guitar Rack with Amp Stand & Cloth Drawer, Multi Guitar Stand for Music Studio, Guitar Accessories gift for Music Lover",https://www.amazon.com.mx/dp/B0C7QXCL9J,Uğurlu STORE
,B0959JH17B,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:48:31.093Z,1286.72,"$1,311.29","Fender Kit de cuidado para guitarra con limpiador de cuerdas Speed Slick, sistema de cuidado de guitarra Custom Shop Deluxe (paquete de 4), paño de microfibra supersuave de doble cara y paño de microf",https://www.amazon.com.mx/dp/B0959JH17B,HNEN
,B0C1TVB514,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:48:38.586Z,1739.21,"$1,724.58","GrowDaily Drum Throne - Taburete ajustable, universal, grueso, acolchado, con 2 unidades, 5 A, para tambores",https://www.amazon.com.mx/dp/B0C1TVB514,GREENJIN
,B0CZP4PYH5,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:48:46.202Z,5647.18,"$6,879.85","Tellegloww - Máquina de cañón de confeti profesional de 1500 W con mando a distancia inalámbrico para eventos especiales, fiestas, clubes, bodas, conciertos",https://www.amazon.com.mx/dp/B0CZP4PYH5,Amazon Estados Unidos
,B07XF1YMYQ,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:48:53.123Z,3040.33,"$2,926.27",sE Electronics V7 Paquete de micrófono dinámico de mano con 2 cables XLR,https://www.amazon.com.mx/dp/B07XF1YMYQ,AUTO MATE
,B0BY2QZFGM,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:49:00.829Z,1153.68,"$1,419.65","ITHWIU - Bolsa de transporte para altavoz con esponja gruesa para gabinetes compactos de 8 pulgadas; resistente para QSC K8, Yamaha DXR8 y más (IT-TOTE8), color negro",https://www.amazon.com.mx/dp/B0BY2QZFGM,Amazon Estados Unidos
,B00FC4YO60,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.248Z,2025-11-19T00:49:09.242Z,894.02,$947.63,"HOSA CAIG DeoxIT Gold Potenciador de Contacto, 5% Spray",https://www.amazon.com.mx/dp/B00FC4YO60,Musunrain
,B0C7G6QLXB,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.249Z,2025-11-19T00:49:16.571Z,1659.93,"$1,778.27","Guitar Stand Floor Adjustable Multiple Guitars, Multi Guitar Storage Rack for Acoustic, Electric Guitar, Bass, Guitar Amp Picks Accessories, Guitar Display Holder for Music Room Home Studio with",https://www.amazon.com.mx/dp/B0C7G6QLXB,HNEN
,B0D4929VDH,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.249Z,2025-11-19T00:49:24.985Z,1533.29,"$1,717.38","DiDiBirDi 3.15 pulgadas, 3.54 pulgadas, 4.33 pulgadas, juego de 3 cuencos tibetanos – Hecho a mano en Nepal para meditación, yoga, relajación y alivio del estrés, baño de sonido",https://www.amazon.com.mx/dp/B0D4929VDH,Luna Local
,B0CTJCHZ76,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:37.249Z,2025-11-19T00:49:32.500Z,2951,"$2,944.05","PHOENIX - Juego de violín 4/4 de tamaño completo, juego de violín para adultos principiantes y estudiantes con lazo de palisandro extra cuerdas y puente (natural, 4/4)",https://www.amazon.com.mx/dp/B0CTJCHZ76,SURE_FIRE
,B07HGH965Y,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:51.092Z,2025-11-19T00:49:40.920Z,6825.06,"$6,864.50",Ibanez Standard TMB30-MGR Mint Green,https://www.amazon.com.mx/dp/B07HGH965Y,ENG DEALS LTD
,B0989W4KCB,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:51.092Z,2025-11-19T00:49:48.783Z,690.51,$688.97,"Relaehih - Juego de cuencos tibetanos martillados a mano en Nepal Sound Bowl para meditación, yoga, chakra, accesorios de meditación, regalos únicos para mujeres, hombres (negro, 3.1 pulgadas)",https://www.amazon.com.mx/dp/B0989W4KCB,SURE_FIRE
,B095K8SQXX,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:51.092Z,2025-11-19T00:49:58.089Z,4771.34,"$4,244.32","IYV 6 cuerdas, derecha (ILS-300D)",https://www.amazon.com.mx/dp/B095K8SQXX,SURE_FIRE
,B07FZY5NPD,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:51.093Z,2025-11-19T00:50:06.233Z,822,"$1,193.59","G Ganen - Taburete de sillín plegable con acolchado grueso, altura ajustable, antideslizante, color negro",https://www.amazon.com.mx/dp/B07FZY5NPD,Marca: G Ganen
,B003EUMPCE,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:51.093Z,2025-11-19T00:50:13.841Z,764.78,$783.66,"TreeWorks Campanilla de energía con mazo para meditación, curación de sonido o yoga, 3 notas, fabricado en Estados Unidos, resonancia larga con tono brillante, manto de madera maciza de Tennessee (TRE420)",https://www.amazon.com.mx/dp/B003EUMPCE,HNEN
,B00W5F3GJ0,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:51.093Z,2025-11-19T00:50:22.333Z,2553.91,"$2,602.45","Novation Launchpad, Launchpad Mini, Negro",https://www.amazon.com.mx/dp/B00W5F3GJ0,GREENJIN
,B0CZLK8DZN,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:51.093Z,2025-11-19T00:50:31.558Z,1779.34,"$1,744.47","FIFINE - Brazo de micrófono con canal de gestión de cables, totalmente ajustable, soporte de metal resistente con abrazadera de montaje de computadora para grabación de podcasts, oficina en casa, BM66",https://www.amazon.com.mx/dp/B0CZLK8DZN,ENG DEALS LTD
,B0BYZKCYD2,7,Instrumentos Musicales,disponible,,2025-11-03T15:10:51.093Z,2025-11-19T00:50:39.472Z,1132.83,"$1,162.14","Ramzi - Soporte de música para partituras de 5 en 1 de doble uso, soporte de música, luz de soporte, bolsa de transporte, clip de partitura",https://www.amazon.com.mx/dp/B0BYZKCYD2,Amazon Estados Unidos
,B09Y8P3HXX,7,Instrumentos Musicales,,,2025-11-03T15:10:51.093Z,,,$959.62,"Walnut Wood & Aluminum Headset Holder, PHERKORM Desktop Headphone Stand, Universal Headphone Holder for Most Music Gaming headsets - Black Walnut",,
,B0BVQV6NFX,7,Instrumentos Musicales,,,2025-11-03T15:10:51.093Z,,,$733.56,"LacBec - Soporte de madera para guitarra, desmontable y antideslizante, soporte de madera para guitarras acústicas eléctricas clásicas",,
,B0BCPXY882,7,Instrumentos Musicales,,,2025-11-03T15:10:51.093Z,,,"$6,234.99","COOLMUSIC Coolmusic Tambor eléctrico AMP 100 W amplificador electrónico de tambor DM100 Altavoz teclado con conexión de audio inalámbrica, con ecualizador de 3 bandas y salida di",,
,B0989YMBMT,7,Instrumentos Musicales,,,2025-11-03T15:10:51.094Z,,,"$1,060.06",Juego de cuencos tibetanos (8 cm y 9 cm),,
,B06XGS3ZD3,7,Instrumentos Musicales,,,2025-11-03T15:10:51.094Z,,,$469.42,Baquetas de tambor 5A con punta de madera (2 pares de arce),,
,B0BFGXX929,7,Instrumentos Musicales,,,2025-11-03T15:10:51.094Z,,,"$4,980.99","ALAPUR - Banco de piano ajustable con almacenamiento, doble teclado de madera resistente con cojín de piel sintética, color café",,
,B09F96QJ8V,7,Instrumentos Musicales,,,2025-11-03T15:10:51.094Z,,,"$1,370.26","SNIGJAT - Funda para teclado de 61 teclas, bolsa de piano suave con algodón de 0.3 pulgadas, bolsa para teclado de 61 teclas con asa y correas de hombro, funda para teclado de piano con 3 bolsillos",,
,B00XQCAYVO,7,Instrumentos Musicales,,,2025-11-03T15:10:51.094Z,,,$746.26,"Floyd Rose - Muelles resistentes para guitarra eléctrica, color rojo (FRTSNRDP)",,
,B00UMDY7NQ,7,Instrumentos Musicales,,,2025-11-03T15:11:04.237Z,,,$789.41,Ultimate Support AX48TA Threaded Adapter for Apex Keyboard Stands,,
,B08R9Z6DTM,7,Instrumentos Musicales,,,2025-11-03T15:11:04.237Z,,,$789.42,"APPHOME - Soporte para auriculares para debajo del computadora, soporte para auriculares de PC giratorio de 360 grados, soporte para auriculares de aluminio, ajuste universal",,
,B09W9QHRGL,7,Instrumentos Musicales,,,2025-11-03T15:11:04.237Z,,,$714.14,"LifCratms - Juego de 6 afinadores de bloqueo negro, 6 en línea, clavijas de afinación de guitarra selladas, para guitarra eléctrica Fender Stratocaster Strat Telecaster Tele Style",,
,B01N6448Q4,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,"$2,010.09","FIFINE UHF Micrófono de Mano inalámbrico de Doble Canal, Sistema de micrófono inalámbrico de Karaoke fácil de Usar, K036",,
,B0CQKQV31V,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,"$1,060.06","Máquina de karaoke para niños y adultos, mini altavoz Bluetooth portátil con 2 micrófonos inalámbricos, regalos para niños y niñas, fiesta familiar, cumpleaños (negro)",,
,B09WJKR9PR,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,"$1,922.11","Arpa de lira, arpa acústica de caoba de 16 cuerdas con cuerdas adicionales, palanca de afinación, púas, bolsa de concierto negra, manual para principiantes para lira",,
,B0755LDZMT,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,$446.61,"BoloPick púas de fieltro para ukelele, Pink Lemonade",,
,B0CP9V3C7W,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,"$4,859.21","Mapex - Tambor de acero MPX para caja de 16,5 x 35,5 cm",,
,B0C2SV18X8,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,"$2,461.01",Mapex 400 Series Pedal de bombo individual,,
,B07ZF78HBQ,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,"$1,794.34","LEKATO - Sistema de guitarra inalámbrico de 5,8 GHz, 4 canales, receptor transmisor de guitarra digital",,
,B003EUKO0E,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,$789.41,TreeWorks TRE-HS04 American-made 4-Inch Triangle with Beater/Striker and Holder,,
,B0CBJS7NRM,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,"$2,874.77","Luxdecor - Paneles de pared acústicos de madera para pared, paquete de 2 paneles de listones de madera para pared, 120 x 60 cm, paneles acústicos de madera 3D, paneles estriados de 2 cm",,
,B0D3Q3K3ST,7,Instrumentos Musicales,,,2025-11-03T15:11:04.238Z,,,$538.18,"BRBASAP Soporte Ajustable para Botellas de Agua y Bebidas, con Abrazadera para Micrófono, Negro",,
,B01N7YEB0T,7,Instrumentos Musicales,,,2025-11-03T15:11:04.239Z,,,"$1,922.11",Ultimate Support DJ Gear Stand (JS-LPT500),,
,B09HJQB8DH,7,Instrumentos Musicales,,,2025-11-03T15:11:04.239Z,,,"$2,807.41",Typhoon Soporte para pasadores de celofán Woodhorn (fabricado en TAIWAN),,
,B0BG6CSS58,7,Instrumentos Musicales,,,2025-11-03T15:11:04.239Z,,,"$1,291.87",ZOOM - Funda mezcladora (PCH-8),,
,B001U3YBFQ,7,Instrumentos Musicales,,,2025-11-03T15:11:16.655Z,,,"$1,813.75",TreeWorks Chimes TRE417 - Timbre de barra pequeña de una fila (video),,
,B09F3KNCSY,7,Instrumentos Musicales,,,2025-11-03T15:11:16.655Z,,,"$1,306.50","AUDIOPRO Micrófono USB, condensador de computadora para juegos de PC/portátil/PS4/5, salida de auriculares, control de volumen, USB tipo C Plug and Play, botón de silencio LED, para transmisión,",,
,B08C7VGJPX,7,Instrumentos Musicales,,,2025-11-03T15:11:16.655Z,,,"$1,482.45","LingTing Kalimba - Piano de pulgar de 21 teclas para niños, adultos, principiantes profesionales (LT-K21W, susurro de lluvia)",,
,B09DKGNKLF,7,Instrumentos Musicales,,,2025-11-03T15:11:16.655Z,,,$647.60,"MIECOO - Juego de herramientas de reparación de guitarra, 12 piezas, incluye 11 piezas para guitarra, bajo, cuello de puente, tuerca de ajuste, varilla, llaves Allen y calibre de regla de acción para guitarra y bajo",,
,B08L582ZL9,7,Instrumentos Musicales,,,2025-11-03T15:11:16.655Z,,,$913.59,Soporte para micrófono Boom - Soporte para micrófono Kangziliang Mike Stand de cuello de cisne Soporte de micrófono trípode de altura ajustable de 3 pies a 6 pies con clips de micrófono y adaptador de,,
,B07PDJGNC3,7,Instrumentos Musicales,,,2025-11-03T15:11:16.655Z,,,"$1,543.10","Heritage Musical Spoons Percussion Instrument, Handmade Canadian Maplewood, Natural Wood Folk Sound, Great Gift for Adults And Children With Any Music Experience, Large, Old Fashioned",,
,B07ZVJ56GZ,7,Instrumentos Musicales,,,2025-11-03T15:11:16.655Z,,,"$1,180.88","REGIS - Tambor de lluvia para exteriores, tambor de lengua de acero, 8 notas, 6 pulgadas, para tanque de chakras, bolsa de viaje y mazos, acolchado de percusión, educación musical, entretenimiento,",,
,B07MHNS8KL,7,Instrumentos Musicales,,,2025-11-03T15:11:16.656Z,,,$808.83,"Boquilla de trompeta ACCOCO 3C / 5C / 7C, piezas de accesorios de trompeta de material de cobre (paquete de 3)",,
,B0CBMJT3P5,7,Instrumentos Musicales,,,2025-11-03T15:11:16.656Z,,,"$5,625.13","Tbaxo - Sistema de micrófono inalámbrico UHF 6 lavalier - Auriculares de solapa para karaoke, boda, fiesta, reuniones, escuela, iglesia, hablar, conferencia, reuniones, aula, 6 canales",,
