asin,title,price,url,category,batch_number
"B07P15RVRP","SmellWell Desodorantes para zapatos, carbón de bambú activado + minerales, inserto de ambientador natural para zapatos, bolsos, guantes y más, Perfumado - Black Zebra, 2 Count (Pack of 1)","$538.18","","Salud y Cuidado Personal",10
"B0DZMT9YCR","JZBRAIN Leg shiasu","$3,731.31","","Salud y Cuidado Personal",10
"B000IYYLC6","Hagerty Silver Foam: Esmalte de Plata Suave, Elimina Suavemente el deslustre de la esterlina, la Placa de Plata y el Oro, 36 onzas","$743.73","","Salud y Cuidado Personal",10
"B0DQKYJWKN","ANNICEE Toallitas Húmedas Mini Tamaño De Viaje Paquete De 8 64 Unidades En Total","$538.18","","Salud y Cuidado Personal",10
"B002PLPSG8","Saphir Etalon Noir Jabón – Limpia, restaura y protege el piel de la silla de montar con glicerina – 3.2 onzas, Claro, 100ml","$856.29","","Salud y Cuidado Personal",10
"B08L9G71ZV","LMNOOP “Lmnoop Pomada Reparadora Perianal: Tratamientos Para Fístula Anal, Fisura Anal, Absceso Perianal, Alivio Rápido Del Dolor, Ardor, Picazón, Hinchazón, Sangrado E Incomodidad Por Tiña","$1,191.43","","Salud y Cuidado Personal",10
"B0F2MJYL49","New Fi Bug Zapper - Zapper para Exteriores, mosquiteros con luz LED, para Interiores y Exteriores, trampas eléctricas para Moscas de Insectos, enchufa el Asesino de Mosquitos para Patio y Patio","$1,419.65","","Salud y Cuidado Personal",10
"B0C3KW5VJR","Amallow- Hidrata y nutre profundamente: nuestra crema de sebo de res natural contiene una rica fuente de vitaminas A, D, E y K, que son esenciales para mantener una piel saludable. Cuando se aplica de","$1,291.87","","Salud y Cuidado Personal",10
"B07GR8M67K","Vivishine 150ml - Vividress 250ml Combo - for Latex Clothing","$1,738.48","","Salud y Cuidado Personal",10
"B0DDQHLWFN","Truvani Proteína de guisante vegana en polvo | Vainilla | 20 g de proteína vegetal orgánica | 18 porciones | Cetogénica | Sin gluten ni lácteos | Baja en carbohidratos | Sin azúcares añadidos","$1,436.91","","Salud y Cuidado Personal",10
"B0DRSKBQJL","Difusor sin agua para el hogar, negro","$1,311.29","","Salud y Cuidado Personal",10
"B00B6FGOTO","Leather Luster Hi Gloss Brilliant Patent Leather Finish 4 Ounce - Black","$764.24","","Salud y Cuidado Personal",10
"B0CQ8L9KLH","Friymbex- “Glicinato de Magnesio Glicinato 500mg | Gomitas de Magnesio Relajación Calma | Sin Azúcar | Sin OGM | Glut","$613.45","","Salud y Cuidado Personal",10
"B0BJY897DZ","Seroflora- Crema para el tratamiento del acné en glúteos y muslos: crema para eliminar el acné en glúteos, espinillas, granitos causados por afeitado y manchas oscuras","$814.58","","Salud y Cuidado Personal",10
"B0131JCHVQ","Silk Scarf Scarves for Women 64"" x 18"" Blue Louis C. Tiffany Iris Design","$2,214.57","","Salud y Cuidado Personal",10
"B07T3CQV8M","Wine Away Limpiador de manchas de vino tinto – Solución perfecta para tapicería de tela y limpiador de alfombras – Elimina las manchas de vino – Rocíe y lava la ropa para desaparecer las manchas – Wine Out – 12 y 2 onzas","$733.56","","Salud y Cuidado Personal",10
"B00H597TJO","Anastasia Beverly Hills - Dipbrow Pomade - Chocolate","$915.27","","Salud y Cuidado Personal",10
"B07PQ3DDHF","Endoten Control Loción para Adulto Unisex 200 Ml","$1,342.22","","Salud y Cuidado Personal",10
"B0DQD4KB3M","Difusor de aceite esencial sin agua, difusor de aceite, difusores de aromaterapia, difusores de olor para el hogar, habitación grande, difusor de aroma de hotel, 1000 pies cuadrados, difusores de","$2,535.80","","Salud y Cuidado Personal",10
"B0CXTGVTQG","EnduroShield Kit de Tratamiento para Vidrios - Protección Avanzada para Superficies de Vidrio - Repele Residuos de Jabón, Mugre Y Suciedad Sin Químicos Agresivos - 118 Ml","$1,435.95","","Salud y Cuidado Personal",10
"B08L36KW7F","MyDeal Products - Varillas de cobre macizo y latón con movimiento suave para rastrear energía espiritual Chi, caza de fantasmas, adivinar agua, encontrar oro, localizar objetos perdidos o responder","$789.41","","Salud y Cuidado Personal",10
"B002CO6ISU","dr. brandt Pores No More Pore Refiner, 1 fl. oz.","$1,612.39","","Salud y Cuidado Personal",10
"B0F8N5J2BJ","Baterías recargables AAA de litio con cargador rápido, 1300 mWh de alta capacidad, 1.5 V, baterías AAA recargables, 2000 ciclos de larga duración, baterías de iones de litio triple a","$731.16","","Salud y Cuidado Personal",10
"B0D2DC82BB","CMWGKBC Aceite Anticelulítico Aceite De Masaje Para Terapia De Masaje, Aceite Corporal Para Estiramiento De La Piel Y Removedor De Celulitis En Muslos Y Glúteos, Aceite De Masaje Para Tratam","$538.18","","Salud y Cuidado Personal",10
"B000ULP856","Mavala MAVALA Eye-Lite Double-lash (0.3 oz.)","$1,188.55","","Salud y Cuidado Personal",10
"B0F9W5CTYT","CYCLENBATT - Batería de litio de 12 V 10 Ah, más de 5000 ciclos LiFePO4 12 V 10 Ah batería incorporada 10 A BMS, batería de litio de 12 V adecuada para ruedas de alimentación, buscador de peces, UPS","$1,130.78","","Salud y Cuidado Personal",10
"B0842YT632","Vinilin (Shostakovsky Balsam) 200g/7.05 oz Value Size","$1,359.25","","Salud y Cuidado Personal",10
"B07DLYXS49","MAXCLINIC Hyaluron Vita - Espuma de aceite","$688.97","","Salud y Cuidado Personal",10
"B0DJX4XJ4N","Aceite de Cyperus rotundus, Cyperus, aceite natural 100% puro para reducir el crecimiento del vello corporal (2 PAQUETES)","$588.28","","Salud y Cuidado Personal",10
"B01MU75O63","Repolarizador Lehit Coctel 8 en 1 - Damaged Hair Repolarizer Lehit 8 in 1 Cocktail","$703.31","","Salud y Cuidado Personal",10
"B076MSD71Q","BELLA AURORA BELLA AUROPRA DOBLE FUERZA CREMA ANTI-MANCHAS MATE PIEL MIXTA 30ML","$688.97","","Salud y Cuidado Personal",10
"B0DFYN1PCF","Crema orgánica de ñame silvestre para equilibrio hormonal, 4 onzas de crema natural de ñame salvaje para mujeres PMS y alivio de la menopausia, crema de extracto de raíz de ñame silvestre","$688.97","","Salud y Cuidado Personal",10
"B0DHS35863","GALINAND Máquina de terapia de frío, máquina de hielo para el cuidado de la rodilla después de la cirugía, paquete de ayuda para la recuperación del reemplazo de rodilla, sistema de crioterapia con","$3,013.09","","Salud y Cuidado Personal",10
"B005GXQ02I","Pfb Vanish + Chromabright Tratamiento de 118.29 ml (4 oz)","$1,237.01","","Salud y Cuidado Personal",10
"B0DP9JNJMM","QONS Kit Limpiador Y Protector de Monedas: Solución para Limpiar Todo Tipo de Monedas, Desde Oro Y Plata Hasta Monedas Antiguas. Suministros para Coleccionistas.","$1,115.92","","Salud y Cuidado Personal",10
"B0CWLN6XR1","Xentrawave - Barra de cama doble para adultos mayores de seguridad con bolsillo de almacenamiento, riel de ayuda para cama para personas mayores para entrar y salir fácilmente de la cama, rieles de","$1,442.18","","Salud y Cuidado Personal",10
"B0DGRHXMH8","B-Experts GEL FENOGRECO 250g, GEL TONIFICANTE FENOGRECO 250g Senos & Gluteos 100% Original","$588.52","","Salud y Cuidado Personal",10
"B0C749W35J","tovaginsh- ""Hierbas Yoni para mujeres que limpian, equilibran el pH y rejuvenecen a las mujeres, hierbas 100% naturales para cocinar al vapor","$510.01","","Salud y Cuidado Personal",10
"B0B4J7RZGV","VOGSIG- “Pasta de dientes de espuma para niños, pasta de dientes para niños pequeños con bajo fluoruro, pasta de dientes de espuma para niños para dientes en forma de U","$638.63","","Salud y Cuidado Personal",10
"B00FGDXB6Q","GLO GERM Kit de experimentos, gel de 8 onzas, polvo de 1.9 onzas","$1,933.38","","Salud y Cuidado Personal",10
"B0D1Z247C1","Lifebox Essentials Aceite De Masaje Muscular Para Dolores De Árnica - 100% Puro Y Natural - Terapia De Masaje Para Músculos Y Articulaciones - Aceite Corporal Infundido Con Extracto De Árnic","$538.18","","Salud y Cuidado Personal",10
"B099J6P744","Übersilk Lubricante Corporal 275 ml para Adultos","$662.84","","Salud y Cuidado Personal",10
"B0CM7Y376N","NC NATURAL CURES Parches De Recuperación Para Fiestas: Paquete De 42 Parches Para Fiestas Nocturnas: Despiértate Renovado Y Con Energía Con Un Parche Que No Daña La Piel; Adhesivo Fuerte Para Un Ajust","$537.70","","Salud y Cuidado Personal",10
"B0716PC6ZY","Reuzel tónico fortalecer el cabello - Tratamiento para hombres con aceite, ingredientes naturales y orgánicos - Suero puro y vegano que fortalece e hidrata - Aroma a manzana y menta - 100 ml","$500.78","","Salud y Cuidado Personal",10
"B0DL5NX1G8","Yadool Kit para Eliminar Rayones de Acero Inoxidable, Ideal para Acero Inoxidable Sin Revestimiento, Ideal para Refrigeradores, Estufas, Fregaderos, Puertas de Lavavajillas Y Electrodomésticos. Repara","$1,341.02","","Salud y Cuidado Personal",10
"B0CR2ZXJR9","resdam- Crema para varices Elimina las varices, mejora las arañas vasculares y la pesadez, crema relajante para las piernas","$515.12","","Salud y Cuidado Personal",10
"B0DLB7WW5P","UNIMADE - Paquete de 100 toallas faciales (12 x 12 pulgadas), paños de lavado y toallas de mano altamente suaves, paños de limpieza de microfibra multiusos de secado rápido para baño, hotel, spa y","$1,014.03","","Salud y Cuidado Personal",10
"B00CTQ0EUY","Deluxe Collagen Eye Mask Collagen Pads For Women By Purederm 2 Pack Of 30 Sheets/Natural Eye Patches With Anti-aging and Wrinkle Care Properties/Help Reduce Dark Circles and Puffiness","$475.40","","Salud y Cuidado Personal",10
"B0DF6Q29ZV","Wrath & Remedy Sebo de res orgánico batido hecho a mano para la piel - 4 oz (eucalipto) - Humectante de sebo de res alimentado con pasto y bálsamo de miel para pieles sensibles y sedosas, con eczem","$1,166.26","","Salud y Cuidado Personal",10
"B0CBJZF5V4","Carril de seguridad para inodoro, marco de seguridad médica desmontable ajustable para ancianos y discapacitados, asas resistentes, se adapta a la mayoría de inodoros","$1,622.21","","Salud y Cuidado Personal",10
"B09MQ9JW6V","ATOPALM- LOCIÓN PARA BEBÉS PARA PIEL SENSIBLE Y BARRERA CUTÁNEA PARA BEBÉS: La piel de los bebés es más fina, sensible y delicada que la de los adultos. Por eso, el fortalecimiento de la barrera cután","$940.01","","Salud y Cuidado Personal",10
"B09BW23S83","NO TOX LIFE - Bloque de platos vegano de 6 onzas - Un jabón de platos sólido para una limpieza eficaz de platos, ollas y sartenes, fórmula biodegradable ultra concentrada, sin fragancia y colorante, paquete de 2","$901.84","","Salud y Cuidado Personal",10
"B0DL4Q38PF","Pack JUMBO de gel de baño íntimo para hombres | con repuesto | para 180 días | 14,2 fl. oz | gel de baño espumoso con pH equilibrado | previene el mal olor | con aceite de árbol de té | gel de baño","$1,110.40","","Salud y Cuidado Personal",10
"B01MR4Y0CZ","ASAKUKI 500ml Premium, Essential Oil Diffuser, 5 In 1 Ultrasonic Aromatherapy Fragrant Oil Vaporizer Humidifier, Timer and Auto-Off Safety Switch, 7 LED Light Colors","$934.45","","Salud y Cuidado Personal",10
"B0F7RK2JR8","MIFOYO - Extractor de leche portátil, extractor de leche eléctrico, extractor de leche manos libres con 4 modos y 9 niveles, bomba de leche recargable, visualización inteligente para mamás, 24 mm","$2,900.18","","Salud y Cuidado Personal",10
"B0F18QBCMR","CUNQN Cinta Para Cerrar Heridas Cutáneas(24 Unidades) Tiras De Sutura Para Heridas, Dispositivo De Cierre De Heridas De Emergencia, Kit Para Laceraciones, Reparación De Heridas Sin Puntos, 12 X 100 Mm","$436.54","","Salud y Cuidado Personal",10
"B0F47XGVP5","RIKE Shiatsu - Masajeador de cuello con calor, masajeador 3D para cuello, hombros y espalda, con adaptador de red y coche, masaje de amasado profundo, regalo para hombres y mujeres","$1,895.02","","Salud y Cuidado Personal",10
"B012Y5NI1Q","Bella Terra BB Cream 3-in-1 Tinted Moisturizer - Buildable Coverage - Light to Dark Skin Tones- with Natural SPF- Mineral Makeup Foundation- Hypoallergenic (1.69 Oz) (Medium b 104)","$1,518.17","","Salud y Cuidado Personal",10
"B0C8MQ74J2","SCENTEMOTION My Way Difusor de aceite inspirado en el aroma de Miami Beach, aceite difusor de aroma con notas de cardamomo, piel, limón e iris, fragancia de aromaterapia, mezcla de aceites esenciales","$1,416.53","","Salud y Cuidado Personal",10
"B08LXTR194","Turn On Turn On Lubricante Sexual A Base De Silicona 12 Onzas Premium Lubricante Personal - Vegano Seguro, Ph Balanceado, Hipoalergénico, Sin Glicerina Ni Parabenos, Mejora A Base De Agua Pa","$650.61","","Salud y Cuidado Personal",10
"B0D2587QXX","PRIMALS - Cepillo de dientes de cerdas de jabalí y bambú (paquete de 4) - Cerdas de jabalí 100% auténticas, sin plástico y nailon","$1,015.47","","Salud y Cuidado Personal",10
"B0D5B7LST9","Couleurs Paquete de hielo para niños, almohadilla de gel frío o caliente, reutilizable para lesiones, salud médica, hinchazón y alivio del dolor, ojos cansados, lesiones infantiles, dolor de cabeza,","$597.63","","Salud y Cuidado Personal",10
"B0BJVDRKHD","yonisayo- ""2 paquetes de aceite Yoni, desodorante íntimo con aceite femenino totalmente natural para mujeres, elimina el olor, pH equilibrado,","$513.01","","Salud y Cuidado Personal",10
"B0C794ZQN6","THE MAGIC SCENT The Magic Scent Heaven Hotel Scent Difusor Aceite - Fragancia De Aire Frío Y Ultrasónico Aceite Para Difusor Inspirado En The Aria Hotel, Las Vegas - Aceites Esenciales Para","$2,038.85","","Salud y Cuidado Personal",10
"B09CNY24G3","Hairitage Champú diario suave sin sulfatos y sin crueldad- Shampoo Outta My Hair - Gentle Clarifying - 384 ml","$539.88","","Salud y Cuidado Personal",10
"B0C655VWBC","Juego de 2 cepillos de limpieza para inodoro, para baño, sin montaje y sin rascarse, mango antioxidante 304","$653.49","","Salud y Cuidado Personal",10
"B084ZJ6541","Sensodyne Sensitivity & Gum Whitening Toothpaste, Toothpaste for Sensitive Teeth & Gum Problems, 3.4 Ounces (Pack of 3)","$745.30","","Salud y Cuidado Personal",10
"B0CC5B8V74","Máquina de aire inteligente con aroma para el hogar, hotel, spa y oficina, difusor de aroma HVAC de 850 ml para aceites esenciales, difusor de aromaterapia sin agua, sistema de difusión nebulizante, cubre hasta 4500 pies cuadrados","$3,198.40","","Salud y Cuidado Personal",10
"B0CQMW49ML","Innmily Absorbente de olores de carbón activado, paquete grande de 12 con ganchos, eliminador de olores natural para olores fuertes, bolsas purificadoras de aire de carbón de bambú, absorbentes de hum","$737.39","","Salud y Cuidado Personal",10
"B000S82BX8","Herbatint Hair Color, 7N Blonde, 4.56 Fluid Ounce","$740.73","","Salud y Cuidado Personal",10
"B0C74T5V7R","Encendedor eléctrico USB XJB YFC, retráctil de 27.6 pulgadas, resistente al viento y a la lluvia, adecuado para velas, barbacoas, chimeneas, etc.","$663.80","","Salud y Cuidado Personal",10
"B09HC1CQRX","HIQILI Hiqili Aceite Esencial De Mirra, Para La Piel, Massge, Alivio Del Dolor, 100% Puro Y Natural - 3.38 Fl Oz","$641.51","","Salud y Cuidado Personal",10
"B07NFQTB5G","Aussie, Hairspray, with Jojoba & Sea Kelp , Strong Hold, 10 l oz, Triple Pack","$758.97","","Salud y Cuidado Personal",10
"B0DHVYLZJH","Euthymol Set de viaje de pasta de dientes original EUTHYMOL (1,4 fl oz)","$736.91","","Salud y Cuidado Personal",10
"B0C63BHRBH","Park Scents Aceite Esencial Santal Para Difusor - Inspirado En Santal 33 De Le Labo Aroma, Aceite Difusor Con Euro Gotero - Fragancia Aromática Lujosa, Artesanal En Usa - Frasco De Vidrio, 1","$663.80","","Salud y Cuidado Personal",10
"B0B1JBQZDT","Irvy - Vaginal Tightening Gel Cream for Vag - Feminine Care Vaginial Tightening Products (5 Pack)","$990.30","","Salud y Cuidado Personal",10
"B00B4S4134","Air Max ® | Dilatador nasal que realmente se detiene ronquidos. se abre su nariz así que usted puede conseguir fácilmente más oxígeno en el interior. Dos tamaños (pequeño y mediano). Mejora la respiración a través de la nariz. Especialmente Desarrollado para personas que tienen dificultades para respiración a través de la nariz. hace que el Ronquidos se detiene. votado mejor producto antirronquidos en Europa. Probar ahora, podrás dormir mejor con y equipada para despertar. Usted y Su Pareja se ya no sufren de Ronquidos sonido., Two pack Medium","$739.31","","Salud y Cuidado Personal",10
"B0CX1KPKWV","Bmkousg - Pasta de pulido de mármol, compuesto de pulido de mármol, kit de pulido de mármol, encimera limpiador de mármol, pulido de cuarzo, sellador de mármol y protector de 2.2 libras (1 unidad)","$1,206.05","","Salud y Cuidado Personal",10
"B08X7KHLB1","AleveX Pain Relieving Spray, Fast Acting & Fast Drying for Targeted Pain Relief, 3.2oz Spray by Aleve","$662.60","","Salud y Cuidado Personal",10
"B00EJMQP3Q","Aesop Reverence Aromatique Hand Wash, 16.9 Ounce","$1,462.32","","Salud y Cuidado Personal",10
"B0CMF56C1V","Aromely ARO Bliss - Difusor de aceite con enchufe inteligente, difusor de aroma Bluetooth inteligente, aromaterapia sin agua, ideal para habitaciones de hotel, baños y oficinas pequeñas, difusor de","$2,190.60","","Salud y Cuidado Personal",10
"B002ZAKOJK","Las Manos secas ""El Último solución de Agarre"" All-Sport tópico Lotion- 56.7 gram","$736.19","","Salud y Cuidado Personal",10
"B0CSSLZ72J","MAXWALK- “Andadores para Adultos Mayores, Andador Rodador con Asiento, Andador Rodador Todo Terreno con Ruedas Grandes de Goma de 12”","$6,246.73","","Salud y Cuidado Personal",10
"B01C7X6G3C","DHARMA RESEARCH Polvo de pómez dental, bolsa de 1 libra – Abrasivo multiusos para limpieza, pulido, productos de belleza, trabajo de laboratorio dental y caída de rocas","$682.49","","Salud y Cuidado Personal",10
"B0CSSMPMND","AssuTest Tiras Reactivas Urinarias De 50Ct - Kit De Pruebas Urinarias Avanzadas 3 En 1 Detección Con Lecturas Precisas De Leucocitos, Nitrito Y Ph, Tiras Reactivas De Orina Simple En El Hoga","$513.01","","Salud y Cuidado Personal",10
"B0CYTCFN1S","Sky and Sol Crema Todo Hidratante Facial Y Corporal Sebo Res 100% Alimentado Con Pasto Cuidado De Día Y De Noche Naturales Seguros Y Comestibles Cuidado Después Del Sol Todo Tipo De Piel 85","$1,241.53","","Salud y Cuidado Personal",10
"B0CZ17VFZ7","Pura Plus - Difusor de fragancia inteligente para espacios grandes, ajusta la intensidad del olor, establece horarios y temporizadores, y más en la aplicación Pura, las fragancias se venden por","$2,316.22","","Salud y Cuidado Personal",10
"B07MQJRK7N","CHANGEABLE Pro 39 Colors Eyeshadow Palette Matte Shimmer Make Up Eyeshadow Palette Highlight Pigmented Eye Shadow Powder Natural Pink Black Colors Long Lasting Waterproof Makeup Pallet Cosmetics","$544.00","","Salud y Cuidado Personal",10
"B000PTO0RK","Maxi Rub The Body Relaxer Masajeador quiropráctico de dos velocidades de calidad profesional, 6 libras","$4,583.53","","Salud y Cuidado Personal",10
"B07J58HB6D","SKINFOOD - Polvo de algodón melocotón multiacabado, 0.17 onzas – Extracto de melocotón coreano y polvo facial de control de sebo de calamina, polvo de ajuste sedoso, polvo de ajuste para piel grasa – Aroma de melocotón dulce para piel suave","$437.98","","Salud y Cuidado Personal",10
"B0CNGYSGMN","Dimsile- 50 juegos de regalos para baby shower, jabón perfumado con pies de bebé hecho a mano, regalos de fiesta para invitados, regalos para baby shower","$979.99","","Salud y Cuidado Personal",10
"B0872HH969","X3 Mop Flat Mop and Bucket System, Hands Free Self Cleaning System, 3 Chamber Design, 3 Washable & Reusable Microfiber Pads","$1,998.10","","Salud y Cuidado Personal",10
"B095SWS5ZQ","Dr. Hauschka Revitalizing Day Lotion, 1.7 fl oz","$1,166.50","","Salud y Cuidado Personal",10
"B00J2A0374","Moringa Oil, Cold Pressed 100% Pure, Food Grade","$1,543.10","","Salud y Cuidado Personal",10
"B0D54X4RX4","Kidney Restore- Cápsulas alcalinas de bicarbonato de sodio orgánico Aumenta la salud renal, neutraliza el ácido estomacal con A","$1,560.37","","Salud y Cuidado Personal",10
"B0DPW54FB6","Mova Solución De Limpieza De Pisos Para K30, K30Mix Fórmula De Limpieza Profunda Para Múltiples Pisos Duros Trapeador De Vacío En Seco Y Húmedo Inalámbrico Perfecto(16,9 Fl Oz) 16,9 Onzas Líquidas(Paq","$758.49","","Salud y Cuidado Personal",10
"B09WLVD8MY","e11ement - Ácido hipocloroso todo natural para la cara y la piel - Seguro para todo tipo de piel, incluyendo piel propensa al acné - Alivia la piel seca irritada del eccema (recambio 1 L)","$976.40","","Salud y Cuidado Personal",10
"B0CXHNKX6S","Gomigomi - Almohada para bebé (funda + almohada), características antivuelco, lactancia y tiempo de abdomen, tela de malla de aire 3D para mayor transpirabilidad Grosor ajustable, fácil cuidado","$2,379.74","","Salud y Cuidado Personal",10
"B0106LCUBE","Herbatint Normalizing Shampoo, 8.79 Ounce","$700.25","","Salud y Cuidado Personal",10
"B077MC4KWX","Titan Laboratories Glass Gleam Solar – Limpiador de paneles solares, altamente concentrado, 1 galón hace 500 galones de producto RTU (1 cuarto de galón)","$873.16","","Salud y Cuidado Personal",10
"B0CC5YP8SJ","Timgle - Toallitas desodorantes de 200 unidades envueltas individualmente para axilas, antitranspirantes y limpieza corporal","$1,030.33","","Salud y Cuidado Personal",10
"B0BX8Y9K5B","Kylin Glory - Peonía conservada, flores para mujeres, mamá, esposa, novia, regalo decorativo de peonías reales para Día de la Madre, San Valentín, boda, fiesta, cumpleaños, aniversario (hada blanca)","$905.12","","Salud y Cuidado Personal",10
"B003U31MXS","Nest Fragances Vela de 3 mechas, Bamboo, 229 g","$2,532.45","","Salud y Cuidado Personal",10
"B0B69TL51L","Neuro Health Miracle Nerve Cream - Máxima Fuerza - Mezcla De Cúrcuma Y Árnica Para Aliviar Las Molestias De La Neuropatía - Fórmula Calmante Para Pies Y Manos Con Msm, B6, E - Hecho En Ee. U","$789.41","","Salud y Cuidado Personal",10
"B09MFLR8MJ","SPINDO - Dispensador de pastillas con bloqueo para niños, dispensador de pastillas de llenado rápido Fullicon para colgar en la pared, práctico dispensador de pastillas con diseño de apertura fácil de presionar y gran capacidad para el hogar y la oficina (color negro claro)","$1,281.57","","Salud y Cuidado Personal",10
"B0C5FJCZCK","LoveBug Women's Health Supositorios Vaginales De Ácido Bórico Rescue Para Mujeres: Supositorios De Acción Rápida Para El Mal Olor, El Flujo, La Levadura Y El Equilibrio Del Ph Con Aceite De Coco, Ácid","$462.91","","Salud y Cuidado Personal",10
"B0CFQ2NHSC","30 Surprised Bath Bombs for Kids, Bath Bombs Gift Set with Land & Sea Animal Toys Inside, Child-Safe, Fun & Educational, Ideal Gift for Kids","$990.78","","Salud y Cuidado Personal",10
"B08ZLM946H","HIQILI Aceite esencial Ylang Ylang para difusor, masaje, cuidado del cabello, 3.38 onzas líquidas.","$538.52","","Salud y Cuidado Personal",10
"B01ETVTASI","RCMA Translucent Powder, 3oz.","$664.04","","Salud y Cuidado Personal",10
"B0DSLK2Y3R","Oebitor Bálsamo De Sebo De Res Para La Piel Bálsamo De Sebo Y Miel Crema Hidratante Facial Bálsamo De Sebo De Res 100% Orgánico Batido De Animales Alimentados Con Pasto Hidratante Profundo","$500.30","","Salud y Cuidado Personal",10
"B00IVPMZKE","Beurer IL50 Infrared Heat Lamp for Muscle Pain and Cold Relief, Light Therapy","$2,814.60","","Salud y Cuidado Personal",10
"B0F6L8373L","Aromadd - Difusor de aceite esencial sin agua con aroma inteligente, aroma de aire frío para 2000 pies cuadrados, 2 difusores de colección de hotel de 200 ml para toda la casa y oficina (titanio negro","$4,104.32","","Salud y Cuidado Personal",10
"B001LEYER4","DermaSwim Pro 8 Ounce Tube Pre-Swimming Lotion","$788.69","","Salud y Cuidado Personal",10
"B0CQY98YNB","Paquete de 2 cojines de repuesto para Airtouch N20 mediano, suministros de cojín nasal de espuma viscoelástica N20, sellado seguro y más suave para mayor comodidad, suministrado por MEDICOLOR","$940.20","","Salud y Cuidado Personal",10
"B0DCJPK87K","Máquina inteligente de aroma de 3500 pies cuadrados mejorada 2025, sistema HVAC, difusor de colección de aroma y hotel, difusor de aceite esencial sin agua para el hogar, oficina, capacidad de 600 ml,","$5,121.71","","Salud y Cuidado Personal",10
"B00BDLQL8A","Deodorant Heno de Pravia Te Blanco 200ml by Heno de Pravia","$966.34","","Salud y Cuidado Personal",10
"B001BO6R9W","Glo Germ Mini Kit","$642.46","","Salud y Cuidado Personal",10
"B000P00P7S","Health Pro - Royal Jelly - Moisture Complex Capsules E - Facial Oil - 1 Container (90 Capsules) by Nu-Health Products Co.","$453.85","","Salud y Cuidado Personal",10
"B00II6XPOQ","Chris Christensen Ice on Ice Conditioner with Sunscreen","$884.10","","Salud y Cuidado Personal",10
"B0F2HTFY5F","Airversa Difusor de aceite esencial sin agua de doble boquilla para difusores de olor recargables en el hogar con 5 ajustes de temporizador, 4 niveles de niebla con modo de vehículo para habitación de","$2,064.98","","Salud y Cuidado Personal",10
"B0CXJHZWLX","Healing Awakening- “Shilajit 10,000mg (150 Cápsulas) Cápsula premium de Shilajit (sin OGM y sin gluten)","$748.48","","Salud y Cuidado Personal",10
"B01CCDQVE6","Suministros de limpieza para el hogar de Japón – Randorin tela neblina nº 7 370 ml * AF27*","$532.67","","Salud y Cuidado Personal",10
"B00OBSPXE0","Naturigin Hair Colour - Permanent - Ebony - 1 Count","$688.73","","Salud y Cuidado Personal",10
"B0BT262Q9Z","Difusor de aroma mágico, máquina de aroma para el hogar, hoteles y uso comercial, HVAC o difusor de nebulización portátil, máquina de aroma sin agua para habitación grande, aceite aromático incluido","$4,003.87","","Salud y Cuidado Personal",10
"B0DNMHHH38","protectME Spray Protector de Telas Y Antimanchas - Spray para Tapicería, Ideal para Alfombras, Zapatos Y Sofás - Protector de Muebles A Base de Agua No Tóxico - 84.5 Onzas Líquidas + Pulverizador","$3,489.67","","Salud y Cuidado Personal",10
